GeneID,logFC,logCPM,F,PValue,adj.p,comparision,expression
HORVU.MOREX.r2.2HG0151580,-1.1744962637486693,3.9655878019618567,30.336398808822107,1.42029309723117e-4,0.0034671180379515997,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0151670,-1.3716598197183678,0.6752698766952732,15.497988645880577,0.002030445156935264,0.017653711710839775,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0151740,1.373637650640779,9.020793763242539,15.228054382929946,0.0021596955514668237,0.018374874439074044,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0152020,1.0068561493660708,2.127138745811439,9.816242867603906,0.008786265560957636,0.04616428021195396,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0152150,-1.2817293284999975,6.38587389395091,36.51756749158108,6.201315829917782e-5,0.0022146506577184898,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0152220,1.3709558520525358,2.0163026942620954,11.335668863400423,0.005713862582081912,0.034651832184327304,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0152230,1.88133412093469,2.7186714070933693,26.127753253074022,2.692725850672274e-4,0.005184572632292798,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0152550,-1.1805786490829495,3.1967723818891987,14.26566194098391,0.0027062037463725166,0.0211804375032649,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0152840,1.2723055107537626,5.812721043375937,9.760499890695526,0.008931844274477869,0.046614210452600884,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0153070,3.063914428481092,4.980506627930745,19.428525676903387,8.844806338405863e-4,0.010345118951655108,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0153250,1.0399405445637266,6.40070459951735,10.360004727200533,0.00750355359155363,0.04152917478813565,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0153270,1.5114528764765793,2.50108167490915,27.415598044833104,2.1974269042708785e-4,0.004550788054497749,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0153440,1.1791923728313398,3.599864710178082,9.502898004534652,0.009642701223143178,0.049070499405760915,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0153460,-1.4569544809122679,1.9767870393575517,21.425392254751234,6.045272800618758e-4,0.008317770897928983,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0153590,-1.0676752622526742,6.276889897256478,15.315682610111196,0.0021167059178521666,0.018123479445095497,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0153670,-1.793303277288863,4.241179465685017,17.36682525190949,0.001347462301851958,0.013624969063944337,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0153890,3.669496178977471,-0.35780998685567744,20.394007459460227,7.335471201980309e-4,0.009322344083265703,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0153900,3.710686387023937,3.990224610829133,16.73453126300991,0.001542980049622901,0.014807616058712487,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0153910,1.3799331043603098,1.0241420555362153,12.93096990326646,0.0037579416814047814,0.026403072623708442,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0153920,-1.3904052282642232,6.728199091647373,20.295691239148514,7.47453580407015e-4,0.009414923727011682,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0154130,-2.8583849475305385,-1.197916942535102,16.816188901676256,0.0015159430291623059,0.014618501679152391,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0154150,1.9030345016355306,0.9151991565745524,14.954207483709126,0.0023008033400294674,0.019111712910315368,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0154300,2.5728557347735244,4.669769857974454,67.16326867532081,3.2410605859074267e-6,5.351301813964687e-4,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0154390,2.4971917989565653,6.251244557515665,36.08560738975958,6.547105466637433e-5,0.0022840017999820835,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0154410,-1.5881411304820443,2.021590788283697,11.73269088769724,0.005132952162004237,0.0323828696198048,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0154440,3.499644337575446,-0.5005971210098523,27.233315311146036,2.260604696621678e-4,0.004637798878022312,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0154950,-1.5926092060254091,3.9241947402443644,12.877807579887255,0.0038089300078985072,0.026598781738363993,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0155120,1.7691036784960137,4.828054713624886,31.221591613328123,1.252031830993838e-4,0.0032154400712760185,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0155260,1.1252889680262086,2.5892383569651507,10.447210613095692,0.007319022536757317,0.040774753240367896,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0155960,1.436764102465308,4.622141456295042,13.61896447220591,0.0031653870480478404,0.023435141332997924,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0156150,1.144930110375191,2.7465317379710616,18.009369523993655,0.001177874283003292,0.01242618707486974,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0156400,1.4484853371653037,8.4769364056852,23.444837981114958,4.212942247339908e-4,0.006712305737896618,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0156420,-1.0637549959115031,3.6805260604732988,24.460182745960534,3.5420575054911083e-4,0.006088216467571036,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0156510,2.4155418965628948,5.0789319411050204,33.963172680884696,8.612100485598334e-5,0.0026547735844735733,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0157180,2.331330075669575,1.7061380598102234,24.042439646728702,3.801702437949823e-4,0.006342441660402848,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0157320,1.5410375558338454,4.598937657194823,23.013346703300332,4.5424367815348406e-4,0.007027445309697665,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0157330,6.498490616890793,-0.440500356948178,19.76384033239022,8.282640247874106e-4,0.009995497389124572,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0157340,1.0047767502403029,1.6398951949363083,13.982225563938655,0.0028971005745151734,0.022128487468080726,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0157530,1.681705792492945,6.509849423093129,44.02564521602352,2.5954420772533545e-5,0.001396153783395437,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0157540,2.159182064096897,-0.5224315931626883,10.358808110438884,0.007506123560603461,0.04152917478813565,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0157590,4.56747959764372,2.4040860956768775,21.07920599514512,6.44621062399803e-4,0.008587847548653493,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0157810,-1.066159751440426,8.03182061122194,14.070659737689072,0.0028358895907441874,0.021833904335509222,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0157960,1.1957759666305794,3.0761219971252745,12.404143966068352,0.004301031823441747,0.0287921891518708,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0158370,1.148687819278677,4.2063263142684795,27.09125614839194,2.3113189171936367e-4,0.004691032698075913,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0158510,-2.242872032565901,3.7343382776944436,60.2409808390268,5.613514053761954e-6,6.665978806895846e-4,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0158580,1.9982717310014544,3.1024783553229764,18.966657205360768,9.694099350981421e-4,0.010981483033588257,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0158670,1.7555873229551628,2.262115853659323,43.92180950607107,2.6246941160954522e-5,0.001396153783395437,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0158990,-1.5402235488160436,5.043651608368763,35.52750345848627,7.027847316560714e-5,0.0024046500508078756,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0159340,-1.198970778926239,3.2761722718908883,12.296105413390444,0.0044235262662406395,0.02934329228783623,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0159500,-1.0345512907551138,4.394809295474763,18.878067495028436,9.86773573889748e-4,0.011105118474410022,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0159670,-1.0473658704859778,6.032936713935372,13.301376838415537,0.003424123812268423,0.0247279594423435,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0159740,-1.1392166791429645,3.4882826269144975,23.9378699655929,3.870144583623723e-4,0.006389779605073523,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0159810,2.0036633214992263,4.597054697886522,65.04452311093836,3.8139155131584967e-6,5.829410448835297e-4,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0159860,-3.73177413852329,0.6266549739032233,22.950275348495474,4.593087539690038e-4,0.007057492958022005,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0159870,-5.532011240159188,-1.9640599192132036,12.909349562751386,0.006005053653876542,0.03574857366151151,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0159940,3.5386374982128364,2.130828292635592,24.45789834146607,3.543419772671602e-4,0.006088216467571036,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0159950,1.5872650503148689,2.2334318006586686,23.805687271953886,3.958735730880532e-4,0.0064600017552769165,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0160150,1.4879145347885558,2.6810063685586862,14.58546283461854,0.0025082847982556226,0.020229077733941128,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0160560,-1.1780519967254879,0.6668845821918573,13.572806778194666,0.0032015264296097216,0.023599488833497762,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0160580,4.177434177048892,5.015550502375748,103.86617616484305,3.3197358004327294e-07,2.759501765697634e-4,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0160590,3.3000331517661063,4.547195695290191,38.39140075184436,4.928367301318421e-5,0.001964089484782795,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0160600,3.70077750726388,0.7872906377846606,22.518258142417274,4.958382047786394e-4,0.007385158026597143,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0160610,4.338214680611179,1.8966334807536571,25.812474339280044,2.8332116103417537e-4,0.005321636091275183,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0160620,3.2822364024808386,9.28049756659126,42.40859200777502,3.098015787359532e-5,0.0015148228918882125,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0160700,2.915978410803285,5.707841878466657,49.48819258698812,1.4804511512146412e-5,0.0010435016213795362,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0161220,5.99113899368916,2.5252632395947745,42.95289158059057,2.9170880462202797e-5,0.0014741996738403787,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0161230,-1.2991347564891933,5.4014707819359025,45.82851496290645,2.1436062486437763e-5,0.0012727530105863761,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0161320,2.6637432307075692,0.1875640612326379,13.25578474482099,0.003463273593873271,0.024921096493704203,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0161610,1.4128570322345746,8.90538952498145,21.430462066421008,6.039622009728254e-4,0.008317099107147688,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0162140,1.9947711053552497,1.0891971857009743,9.894028301595961,0.008587770888513098,0.04550820071191399,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0162240,-1.63935588562604,4.730372690212734,22.954838104915893,4.589401199641006e-4,0.007057492958022005,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0162510,3.5175797479957396,-0.49271177125842547,14.508983801001438,0.0025540246662822145,0.02047466531606221,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0162570,10.85742230223813,1.606738778215252,67.08994796087694,1.0715012550070168e-5,8.903254158047765e-4,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0162790,2.7202277341277954,1.7356914307907347,28.410238888568824,1.8870038730925257e-4,0.004142815606991659,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0162850,-1.2350057298188886,3.1945564436154137,10.224742749406433,0.007800739823112059,0.04266639006451446,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0162970,-1.2591835021384765,4.104663271995073,29.360872215833897,1.6372881517703525e-4,0.0037897358041587706,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0162990,-2.294229217539887,2.0961209730090067,24.353675916570772,3.606228812367813e-4,0.006156639642417741,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0163000,-2.1100743674679747,2.1935688514451797,55.5694506592778,8.390085066051858e-6,8.12254580731912e-4,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0163040,-1.2311167303932558,5.106277554282063,15.083110413036966,0.0022330751658343174,0.01876151434944109,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0163100,1.653862084796305,4.713578234362997,42.708731270956115,2.9966751065419663e-5,0.0014886473867629674,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0163470,-1.6592394283378842,3.979522321213557,109.420390506791,2.510588697451111e-7,2.4500622634542865e-4,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0163490,-1.2922323818816597,1.3573554363688385,13.191319477437153,0.0035195312546432477,0.0252280167780048,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0163510,1.4598272865439272,2.672130244439788,13.037377450806881,0.003658275674640458,0.02592954819549629,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0164080,1.1527528133450415,2.596075528283994,9.806833067887947,0.008810642772843673,0.04626211167113256,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0164090,1.6741173993205223,4.600596122422811,14.30667189363074,0.0026798241428623196,0.021047968747642736,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0164180,7.481563117982917,-1.351402138783685,19.01700584807499,0.0014809549450084283,0.014377728515655728,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0164390,4.68199972187084,0.7528990200032838,13.731450137855193,0.0030793047913236704,0.022974225100479233,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0164690,2.641930058153992,-0.5071722900873747,15.376913830357823,0.00208726217773269,0.01794420187461634,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0164760,5.838838504833721,6.655733157742389,57.955405472486326,6.809895387341353e-6,7.400034652000039e-4,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0164930,-1.8450172113752041,2.125350138577831,30.605356209771408,1.3665137996815642e-4,0.003371942026809456,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0165200,6.1845798686738975,-1.0805789064422613,13.87908108526302,0.0040639132717221515,0.027846700775478732,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0165250,-1.1386829802893366,5.782682282567154,69.6489605887103,2.6926064622126787e-6,4.880000103706194e-4,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0165270,-1.681655470105946,4.4524218059708724,28.707104777500035,1.804514915233621e-4,0.004038963467652893,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0165360,2.7378349477969914,4.4739075204550804,86.11917539446245,8.961938180611042e-7,3.3920984458214867e-4,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0165530,1.3175536400717143,3.7129669393346205,10.305991861829563,0.007620597266919005,0.04198156550006129,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0165640,-2.372903747869853,0.3783095538550753,40.523532629920446,3.83456276325911e-5,0.0017117772216874835,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0165760,1.3356616384759898,2.6341913177270726,39.54855136010786,4.295140052667745e-5,0.001823815736669254,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0166290,2.331813370494409,3.5090275898991186,23.136388485121465,4.4454964627693234e-4,0.006976766779395658,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0166300,2.3899495654239216,4.227471926559403,27.270457425904603,2.2475608032006695e-4,0.004626789130824538,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0166310,3.051772343500034,3.826845876625051,23.899689927700148,3.895492824667882e-4,0.006407538638946208,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0166910,1.9428865196563863,2.987424367071561,12.559196041933333,0.0041321326585904835,0.02813464246152346,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0166950,2.6629297863263517,4.620445933744462,33.15604678880263,9.591463271460222e-5,0.0027991744990535123,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0168010,1.1221832041488875,4.838031376999508,35.32180515061963,7.215367239410139e-5,0.002432638359066025,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0168040,1.0921817135797998,5.090341926947283,11.673730774543273,0.005214665250322299,0.03270154019882137,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0168160,1.724281853629904,5.2646561742923215,69.096441263961,2.804479157183124e-6,5.007761078744918e-4,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0168660,2.029908428016053,3.4114310888206125,36.47493926245212,6.234473346477691e-5,0.002223198439204012,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0168800,1.0853746798443342,1.1465934079818159,14.845660855124656,0.00235971234750976,0.01941611056754785,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0168970,1.31389475312573,1.284832905575199,17.842874151928108,0.00121928777288434,0.012741866947439456,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0168980,3.7341029122475415,1.508380993496365,25.788493682098288,2.8442440903787803e-4,0.005329866177792092,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0169110,1.6194356506126226,2.1559619673299246,16.83542001258835,0.0015096566711872415,0.014580041552740241,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0169350,-3.2475338878174465,2.4074115973077115,110.38381297697627,2.3949813228740934e-7,2.4500622634542865e-4,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0169880,-1.5601615184794997,2.6841909482338657,46.0903961773776,2.085932629434988e-5,0.0012634043207326588,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0169940,1.2906631729655598,2.993750130033155,27.428253589118267,2.1931178671086903e-4,0.004545769501678598,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0170270,-1.2290109305078312,1.4143593284823897,19.182530316996377,9.285772414360553e-4,0.010664260591737756,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0170780,3.4257529572155305,0.48409936086355043,16.20154083718753,0.00173403574211069,0.01597274191796725,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0170800,7.157354473674989,-1.6981350400641324,40.678539811870365,4.1711402526712786e-4,0.006669213183275666,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0171130,-1.1970490811090075,2.516339707858371,14.704905348483322,0.002438759413607424,0.01982088146474058,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0171270,-1.1849793416223087,2.8852944195197168,14.296360828884302,0.002686428192874649,0.021080416021300872,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0171770,-1.6993571949534363,5.4112186250683365,73.07760817289748,2.104308021929431e-6,4.569950376273051e-4,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0172140,-1.2034914792912457,1.6503324581509882,12.33258144938308,0.004381716324103045,0.02916512634408371,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0172160,-1.8817044582469982,0.22210931170051945,15.951188137740937,0.001833286626449192,0.016498740431569396,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0172760,5.298067744784271,0.8729092690413627,22.13482351045779,5.311383582139289e-4,0.007676031932317129,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0172930,2.6788382502793775,3.708481102285562,33.466476289280664,9.200103603904478e-5,0.0027379962651323626,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0173010,1.7054209977215093,6.0963054136667525,9.772529342508673,0.008900188798609545,0.04650941928881025,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0173360,2.659074090695164,4.780338911367899,17.285734591326566,0.0013708393311397866,0.013774251992420612,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0173490,1.73685991471271,6.956560779670479,38.64480899972107,4.780833101376132e-5,0.0019336705158015611,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0173500,1.8752523010264124,6.140066895627061,33.77132163529323,8.833850729900297e-5,0.0026786013294965603,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0173510,2.8273107835367313,5.964835306504985,35.87045605335953,6.727729786409915e-5,0.002336868216587859,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0173520,2.7416574651907157,4.688214528993393,30.987166937936045,0.00012942074110848843,0.0032672569866442486,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0173530,3.2209351894716036,1.625067093045427,23.618012283467657,4.088632877042594e-4,0.006583873355643872,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0173810,-1.9322448356286044,5.626240346989285,27.737817207129694,2.0907330336061443e-4,0.004433287052320978,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0173820,-2.025291513951697,8.02650369114212,29.128717589323262,1.6945051419592358e-4,0.003871823786926004,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0174250,4.377961081558344,1.7615763497694037,21.47698090381032,5.988060211779892e-4,0.00827210197508115,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0174570,2.2978716734676676,7.424267183119357,62.980305563711894,4.489143892050273e-6,6.254087856661529e-4,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0174600,3.426915433570551,2.8527657425083874,28.97677472565392,1.7332211254755944e-4,0.003931810577869691,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0174830,1.3535604162320256,0.8400540494081156,9.680043466126781,0.009147013759812058,0.04739426474368993,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0174900,-1.160423286801973,2.0504049268487723,17.831935169227197,0.0012220679697836187,0.012758410775055832,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0175030,-1.217137666227194,4.804368131412854,26.081164084845575,2.7129630414027457e-4,0.005197391902511371,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0175250,-2.722888449146231,1.0348630615617584,38.693050463700544,4.753335844248211e-5,0.001925780064898275,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0175400,1.0062204260998882,6.6578786292398915,17.299474262665633,0.001366845152020887,0.013758155087204283,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0175430,4.974181336939196,1.0812658997467666,31.08975015155449,1.275550129011771e-4,0.0032466583709079943,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0175860,-1.3599336553675454,2.8450354422085873,19.15621169028652,9.33445983433098e-4,0.010704875773852646,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0176420,1.2589594069341359,4.528923043670527,19.552455676052723,8.631973490768507e-4,0.01020511785034162,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0176700,-1.313532222526334,1.7295678990119692,11.431855541391062,0.005566313660680642,0.03410817414955962,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0177210,1.8722524697090701,3.9734350782322903,22.006309966530033,5.436227453698854e-4,0.007791064149754136,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0177260,1.3665012251101833,5.080039492671241,30.64944401068664,1.3579273953089134e-4,0.0033675796268624646,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0177480,-1.81403533967974,2.6119101712005923,19.904295182747,8.059680882261738e-4,0.009857263690908242,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0177590,1.4867208173703454,1.1005261621135323,15.395215648961381,0.0020785550490524355,0.017910372741914773,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0177680,1.337436008469777,5.533492029546686,20.18594504457518,7.633432762651498e-4,0.009524406323834214,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0177730,2.745908287247647,7.185045033075502,97.5016143922531,4.6513284946466014e-7,3.0428373873074495e-4,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0177740,2.794070337163379,8.087304102786522,68.60722782103811,2.9080934699100756e-6,5.038610148861771e-4,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0177810,1.6070438622360828,6.860664045107037,15.19677558261623,0.0021752883080506714,0.01846230731174226,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0177900,1.8858800942630405,5.163002253683693,16.142210086328475,0.0017569748451296166,0.016103313542208227,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0178890,1.208264191137139,4.848138351146878,13.935215701608799,0.002930270450309563,0.02229706422827094,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0179510,1.572645448698422,1.3389564567680563,12.366169363271288,0.004343627322419655,0.028980758437378414,GABA v.s. Control,Up
HORVU.MOREX.r2.2HG0179580,-2.9025782661263304,6.574353711028163,14.472202370787025,0.002576371017397987,0.020580370400246562,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0179990,-1.4213120903180367,8.447859972973863,45.32726507997286,2.259281667634605e-5,0.0013178492017660093,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0180570,-1.2274429644224722,4.935902524750194,19.345378699688233,8.991050148642137e-4,0.01043515911811109,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0180580,-1.1454175262824888,4.335064500068948,23.017534647805682,4.539096794680582e-4,0.007027445309697665,GABA v.s. Control,Down
HORVU.MOREX.r2.2HG0180730,-1.2846612986855603,2.9904668836739314,44.190617851987454,2.5497474170476558e-5,0.0013937462865158908,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0181440,-1.1000250936067604,1.5195587404648927,11.729732865137066,0.005137015629086694,0.032387909462630454,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0181460,3.199000174286531,3.1421929112605693,13.004687542149412,0.0036885601492855483,0.026090502041865443,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0181880,-1.0628249938051004,3.1120711719741525,10.534199479796161,0.007140255527616824,0.04003612281230174,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0181920,-1.7421155759204696,0.7387728303571878,15.402327328372712,0.002075183160341906,0.017891403885265375,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0182100,1.122113533791889,5.145652090649992,25.435784219160727,3.012467621536354e-4,0.0055139365592069365,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0182170,3.88885773975237,1.3635519152605935,46.93218577769889,1.912466850270111e-5,0.001207338367738785,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0182330,1.4189195833652386,4.048223966119236,11.355794887159064,0.005682612340301211,0.03453114521686438,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0183020,-1.887003148935058,-1.5866034742867337,10.205926866094329,0.007843170718159239,0.04282815259956406,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0183300,-2.6190457279774875,1.1639564369239455,28.621801473704586,1.8277777455745197e-4,0.0040542006486981655,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0183360,1.532706981326416,3.457944610435199,22.279554019006977,5.174786378246205e-4,0.007560206086909274,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0183450,1.628971624802204,3.8358156517329403,55.95607210419523,8.107030492674944e-6,8.060403681449469e-4,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0183600,-2.363542738679209,2.296790768524975,47.30667015098637,1.84075750919391e-5,0.0011864518854713473,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0183610,-1.6648252993325219,7.851773732944657,88.13935526721606,7.933890456825658e-7,3.1875727225373217e-4,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0183860,-1.2643218236001554,-0.09623657971998224,10.770712260999877,0.006679621053641586,0.038420173018154154,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0183930,2.8979635137929685,1.2655526414934832,24.49339710010558,3.522319797099708e-4,0.006064931502063255,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0184480,-1.1274281701990165,2.720197710569731,10.818770987388403,0.0065903526282624384,0.03803376597004892,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0184850,-2.95402753546802,7.497405191851896,45.18798839036414,2.292709014404942e-5,0.001322201997637453,GABA v.s. Control,Down
